precinct_id,is_complete,votes,votes_align1,votes_alignfinal,GEOID10,candidate,precinct,precinct_full,align1,alignfinal,county,congressional_district,precinct_delegates
202000,FALSE,0,0,0,32031-2020,sandersb,202000,202000_202000,0,0,Washoe,2,4
202000,FALSE,0,0,0,32031-2020,steyert,202000,202000_202000,0,0,Washoe,2,4
202000,FALSE,0,0,0,32031-2020,warrene,202000,202000_202000,0,0,Washoe,2,4
202000,FALSE,0,0,0,32031-2020,yanga,202000,202000_202000,0,0,Washoe,2,4
202000,FALSE,0,0,0,32031-2020,uncommitted,202000,202000_202000,0,0,Washoe,2,4
201900,FALSE,0,0,0,32031-2019,bennetm,201900,201900_201900,0,0,Washoe,2,10
201900,FALSE,0,0,0,32031-2019,bidenj,201900,201900_201900,0,0,Washoe,2,10
201900,FALSE,0,0,0,32031-2019,buttigiegp,201900,201900_201900,0,0,Washoe,2,10
201900,FALSE,0,0,0,32031-2019,delaneyj,201900,201900_201900,0,0,Washoe,2,10
201900,FALSE,0,0,0,32031-2019,gabbardt,201900,201900_201900,0,0,Washoe,2,10
201900,FALSE,0,0,0,32031-2019,klobuchara,201900,201900_201900,0,0,Washoe,2,10
201900,FALSE,0,0,0,32031-2019,patrickd,201900,201900_201900,0,0,Washoe,2,10
201900,FALSE,0,0,0,32031-2019,sandersb,201900,201900_201900,0,0,Washoe,2,10
201900,FALSE,0,0,0,32031-2019,steyert,201900,201900_201900,0,0,Washoe,2,10
201900,FALSE,0,0,0,32031-2019,warrene,201900,201900_201900,0,0,Washoe,2,10
201900,FALSE,0,0,0,32031-2019,yanga,201900,201900_201900,0,0,Washoe,2,10
201900,FALSE,0,0,0,32031-2019,uncommitted,201900,201900_201900,0,0,Washoe,2,10
201800,FALSE,0,0,0,32031-2018,bennetm,201800,201800_201800,0,0,Washoe,2,11
201800,FALSE,0,0,0,32031-2018,bidenj,201800,201800_201800,0,0,Washoe,2,11
201800,FALSE,0,0,0,32031-2018,buttigiegp,201800,201800_201800,0,0,Washoe,2,11
201800,FALSE,0,0,0,32031-2018,delaneyj,201800,201800_201800,0,0,Washoe,2,11
201800,FALSE,0,0,0,32031-2018,gabbardt,201800,201800_201800,0,0,Washoe,2,11
201800,FALSE,0,0,0,32031-2018,klobuchara,201800,201800_201800,0,0,Washoe,2,11
201800,FALSE,0,0,0,32031-2018,patrickd,201800,201800_201800,0,0,Washoe,2,11
201800,FALSE,0,0,0,32031-2018,sandersb,201800,201800_201800,0,0,Washoe,2,11
201800,FALSE,0,0,0,32031-2018,steyert,201800,201800_201800,0,0,Washoe,2,11
201800,FALSE,0,0,0,32031-2018,warrene,201800,201800_201800,0,0,Washoe,2,11
201800,FALSE,0,0,0,32031-2018,yanga,201800,201800_201800,0,0,Washoe,2,11
201800,FALSE,0,0,0,32031-2018,uncommitted,201800,201800_201800,0,0,Washoe,2,11
201700,FALSE,0,0,0,32031-2017,bennetm,201700,201700_201700,0,0,Washoe,2,7
201700,FALSE,0,0,0,32031-2017,bidenj,201700,201700_201700,0,0,Washoe,2,7
201700,FALSE,0,0,0,32031-2017,buttigiegp,201700,201700_201700,0,0,Washoe,2,7
201700,FALSE,0,0,0,32031-2017,delaneyj,201700,201700_201700,0,0,Washoe,2,7
201700,FALSE,0,0,0,32031-2017,gabbardt,201700,201700_201700,0,0,Washoe,2,7
201700,FALSE,0,0,0,32031-2017,klobuchara,201700,201700_201700,0,0,Washoe,2,7
201700,FALSE,0,0,0,32031-2017,patrickd,201700,201700_201700,0,0,Washoe,2,7
201700,FALSE,0,0,0,32031-2017,sandersb,201700,201700_201700,0,0,Washoe,2,7
201700,FALSE,0,0,0,32031-2017,steyert,201700,201700_201700,0,0,Washoe,2,7
201700,FALSE,0,0,0,32031-2017,warrene,201700,201700_201700,0,0,Washoe,2,7
201700,FALSE,0,0,0,32031-2017,yanga,201700,201700_201700,0,0,Washoe,2,7
201700,FALSE,0,0,0,32031-2017,uncommitted,201700,201700_201700,0,0,Washoe,2,7
201600,FALSE,0,0,0,32031-2016,bennetm,201600,201600_201600,0,0,Washoe,2,4
201600,FALSE,0,0,0,32031-2016,bidenj,201600,201600_201600,0,0,Washoe,2,4
201600,FALSE,0,0,0,32031-2016,buttigiegp,201600,201600_201600,0,0,Washoe,2,4
201600,FALSE,0,0,0,32031-2016,delaneyj,201600,201600_201600,0,0,Washoe,2,4
201600,FALSE,0,0,0,32031-2016,gabbardt,201600,201600_201600,0,0,Washoe,2,4
201600,FALSE,0,0,0,32031-2016,klobuchara,201600,201600_201600,0,0,Washoe,2,4
201600,FALSE,0,0,0,32031-2016,patrickd,201600,201600_201600,0,0,Washoe,2,4
201600,FALSE,0,0,0,32031-2016,sandersb,201600,201600_201600,0,0,Washoe,2,4
201600,FALSE,0,0,0,32031-2016,steyert,201600,201600_201600,0,0,Washoe,2,4
201600,FALSE,0,0,0,32031-2016,warrene,201600,201600_201600,0,0,Washoe,2,4
201600,FALSE,0,0,0,32031-2016,yanga,201600,201600_201600,0,0,Washoe,2,4
201600,FALSE,0,0,0,32031-2016,uncommitted,201600,201600_201600,0,0,Washoe,2,4
201300,FALSE,0,0,0,32031-2013,bennetm,201300,201300_201300,0,0,Washoe,2,3
201300,FALSE,0,0,0,32031-2013,bidenj,201300,201300_201300,0,0,Washoe,2,3
201300,FALSE,0,0,0,32031-2013,buttigiegp,201300,201300_201300,0,0,Washoe,2,3
201300,FALSE,0,0,0,32031-2013,delaneyj,201300,201300_201300,0,0,Washoe,2,3
201300,FALSE,0,0,0,32031-2013,gabbardt,201300,201300_201300,0,0,Washoe,2,3
201300,FALSE,0,0,0,32031-2013,klobuchara,201300,201300_201300,0,0,Washoe,2,3
201300,FALSE,0,0,0,32031-2013,patrickd,201300,201300_201300,0,0,Washoe,2,3
201300,FALSE,0,0,0,32031-2013,sandersb,201300,201300_201300,0,0,Washoe,2,3
201300,FALSE,0,0,0,32031-2013,steyert,201300,201300_201300,0,0,Washoe,2,3
201300,FALSE,0,0,0,32031-2013,warrene,201300,201300_201300,0,0,Washoe,2,3
201300,FALSE,0,0,0,32031-2013,yanga,201300,201300_201300,0,0,Washoe,2,3
201300,FALSE,0,0,0,32031-2013,uncommitted,201300,201300_201300,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,bennetm,201000,201000_201000,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,bidenj,201000,201000_201000,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,buttigiegp,201000,201000_201000,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,delaneyj,201000,201000_201000,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,gabbardt,201000,201000_201000,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,klobuchara,201000,201000_201000,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,patrickd,201000,201000_201000,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,sandersb,201000,201000_201000,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,steyert,201000,201000_201000,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,warrene,201000,201000_201000,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,yanga,201000,201000_201000,0,0,Washoe,2,3
201000,FALSE,0,0,0,32031-2010,uncommitted,201000,201000_201000,0,0,Washoe,2,3
201,FALSE,0,0,0,32510-201,bennetm,201,201_201,0,0,Carson City,2,9
201,FALSE,0,0,0,32510-201,bidenj,201,201_201,0,0,Carson City,2,9
201,FALSE,0,0,0,32510-201,buttigiegp,201,201_201,0,0,Carson City,2,9
201,FALSE,0,0,0,32510-201,delaneyj,201,201_201,0,0,Carson City,2,9
201,FALSE,0,0,0,32510-201,gabbardt,201,201_201,0,0,Carson City,2,9
201,FALSE,0,0,0,32510-201,klobuchara,201,201_201,0,0,Carson City,2,9
201,FALSE,0,0,0,32510-201,patrickd,201,201_201,0,0,Carson City,2,9
201,FALSE,0,0,0,32510-201,sandersb,201,201_201,0,0,Carson City,2,9
201,FALSE,0,0,0,32510-201,steyert,201,201_201,0,0,Carson City,2,9
201,FALSE,0,0,0,32510-201,warrene,201,201_201,0,0,Carson City,2,9
201,FALSE,0,0,0,32510-201,yanga,201,201_201,0,0,Carson City,2,9
201,FALSE,0,0,0,32510-201,uncommitted,201,201_201,0,0,Carson City,2,9
200900,FALSE,0,0,0,32031-2009,bennetm,200900,200900_200900,0,0,Washoe,2,4
200900,FALSE,0,0,0,32031-2009,bidenj,200900,200900_200900,0,0,Washoe,2,4
200900,FALSE,0,0,0,32031-2009,buttigiegp,200900,200900_200900,0,0,Washoe,2,4
200900,FALSE,0,0,0,32031-2009,delaneyj,200900,200900_200900,0,0,Washoe,2,4
200900,FALSE,0,0,0,32031-2009,gabbardt,200900,200900_200900,0,0,Washoe,2,4
200900,FALSE,0,0,0,32031-2009,klobuchara,200900,200900_200900,0,0,Washoe,2,4
200900,FALSE,0,0,0,32031-2009,patrickd,200900,200900_200900,0,0,Washoe,2,4
200900,FALSE,0,0,0,32031-2009,sandersb,200900,200900_200900,0,0,Washoe,2,4
200900,FALSE,0,0,0,32031-2009,steyert,200900,200900_200900,0,0,Washoe,2,4
200900,FALSE,0,0,0,32031-2009,warrene,200900,200900_200900,0,0,Washoe,2,4
200900,FALSE,0,0,0,32031-2009,yanga,200900,200900_200900,0,0,Washoe,2,4
200900,FALSE,0,0,0,32031-2009,uncommitted,200900,200900_200900,0,0,Washoe,2,4
2008,FALSE,0,0,0,32003-2008,bennetm,2008,2008_2008,0,0,Clark,4,12
2008,FALSE,0,0,0,32003-2008,bidenj,2008,2008_2008,0,0,Clark,4,12
2008,FALSE,0,0,0,32003-2008,buttigiegp,2008,2008_2008,0,0,Clark,4,12
2008,FALSE,0,0,0,32003-2008,delaneyj,2008,2008_2008,0,0,Clark,4,12
2008,FALSE,0,0,0,32003-2008,gabbardt,2008,2008_2008,0,0,Clark,4,12
2008,FALSE,0,0,0,32003-2008,klobuchara,2008,2008_2008,0,0,Clark,4,12
2008,FALSE,0,0,0,32003-2008,patrickd,2008,2008_2008,0,0,Clark,4,12
2008,FALSE,0,0,0,32003-2008,sandersb,2008,2008_2008,0,0,Clark,4,12
2008,FALSE,0,0,0,32003-2008,steyert,2008,2008_2008,0,0,Clark,4,12
2008,FALSE,0,0,0,32003-2008,warrene,2008,2008_2008,0,0,Clark,4,12
2008,FALSE,0,0,0,32003-2008,yanga,2008,2008_2008,0,0,Clark,4,12
2008,FALSE,0,0,0,32003-2008,uncommitted,2008,2008_2008,0,0,Clark,4,12
200700,FALSE,0,0,0,32031-2007,bennetm,200700,200700_200700,0,0,Washoe,2,1
200700,FALSE,0,0,0,32031-2007,bidenj,200700,200700_200700,0,0,Washoe,2,1
200700,FALSE,0,0,0,32031-2007,buttigiegp,200700,200700_200700,0,0,Washoe,2,1
200700,FALSE,0,0,0,32031-2007,delaneyj,200700,200700_200700,0,0,Washoe,2,1
200700,FALSE,0,0,0,32031-2007,gabbardt,200700,200700_200700,0,0,Washoe,2,1
200700,FALSE,0,0,0,32031-2007,klobuchara,200700,200700_200700,0,0,Washoe,2,1
200700,FALSE,0,0,0,32031-2007,patrickd,200700,200700_200700,0,0,Washoe,2,1
200700,FALSE,0,0,0,32031-2007,sandersb,200700,200700_200700,0,0,Washoe,2,1
200700,FALSE,0,0,0,32031-2007,steyert,200700,200700_200700,0,0,Washoe,2,1
200700,FALSE,0,0,0,32031-2007,warrene,200700,200700_200700,0,0,Washoe,2,1
200700,FALSE,0,0,0,32031-2007,yanga,200700,200700_200700,0,0,Washoe,2,1
200700,FALSE,0,0,0,32031-2007,uncommitted,200700,200700_200700,0,0,Washoe,2,1
200600,FALSE,0,0,0,32031-2006,bennetm,200600,200600_200600,0,0,Washoe,2,8
200600,FALSE,0,0,0,32031-2006,bidenj,200600,200600_200600,0,0,Washoe,2,8
200600,FALSE,0,0,0,32031-2006,buttigiegp,200600,200600_200600,0,0,Washoe,2,8
200600,FALSE,0,0,0,32031-2006,delaneyj,200600,200600_200600,0,0,Washoe,2,8
200600,FALSE,0,0,0,32031-2006,gabbardt,200600,200600_200600,0,0,Washoe,2,8
200600,FALSE,0,0,0,32031-2006,klobuchara,200600,200600_200600,0,0,Washoe,2,8
200600,FALSE,0,0,0,32031-2006,patrickd,200600,200600_200600,0,0,Washoe,2,8
200600,FALSE,0,0,0,32031-2006,sandersb,200600,200600_200600,0,0,Washoe,2,8
200600,FALSE,0,0,0,32031-2006,steyert,200600,200600_200600,0,0,Washoe,2,8
200600,FALSE,0,0,0,32031-2006,warrene,200600,200600_200600,0,0,Washoe,2,8
200600,FALSE,0,0,0,32031-2006,yanga,200600,200600_200600,0,0,Washoe,2,8
200600,FALSE,0,0,0,32031-2006,uncommitted,200600,200600_200600,0,0,Washoe,2,8
200400,FALSE,0,0,0,32031-2004,bennetm,200400,200400_200400,0,0,Washoe,2,10
200400,FALSE,0,0,0,32031-2004,bidenj,200400,200400_200400,0,0,Washoe,2,10
200400,FALSE,0,0,0,32031-2004,buttigiegp,200400,200400_200400,0,0,Washoe,2,10
200400,FALSE,0,0,0,32031-2004,delaneyj,200400,200400_200400,0,0,Washoe,2,10
200400,FALSE,0,0,0,32031-2004,gabbardt,200400,200400_200400,0,0,Washoe,2,10
200400,FALSE,0,0,0,32031-2004,klobuchara,200400,200400_200400,0,0,Washoe,2,10
200400,FALSE,0,0,0,32031-2004,patrickd,200400,200400_200400,0,0,Washoe,2,10
200400,FALSE,0,0,0,32031-2004,sandersb,200400,200400_200400,0,0,Washoe,2,10
200400,FALSE,0,0,0,32031-2004,steyert,200400,200400_200400,0,0,Washoe,2,10
200400,FALSE,0,0,0,32031-2004,warrene,200400,200400_200400,0,0,Washoe,2,10
200400,FALSE,0,0,0,32031-2004,yanga,200400,200400_200400,0,0,Washoe,2,10
200400,FALSE,0,0,0,32031-2004,uncommitted,200400,200400_200400,0,0,Washoe,2,10
2002,FALSE,0,0,0,32031-2002,bennetm,2002,2002_2002,0,0,Washoe,2,1
2002,FALSE,0,0,0,32031-2002,bidenj,2002,2002_2002,0,0,Washoe,2,1
2002,FALSE,0,0,0,32031-2002,buttigiegp,2002,2002_2002,0,0,Washoe,2,1
2002,FALSE,0,0,0,32031-2002,delaneyj,2002,2002_2002,0,0,Washoe,2,1
2002,FALSE,0,0,0,32031-2002,gabbardt,2002,2002_2002,0,0,Washoe,2,1
2002,FALSE,0,0,0,32031-2002,klobuchara,2002,2002_2002,0,0,Washoe,2,1
2002,FALSE,0,0,0,32031-2002,patrickd,2002,2002_2002,0,0,Washoe,2,1
2002,FALSE,0,0,0,32031-2002,sandersb,2002,2002_2002,0,0,Washoe,2,1
2002,FALSE,0,0,0,32031-2002,steyert,2002,2002_2002,0,0,Washoe,2,1
2002,FALSE,0,0,0,32031-2002,warrene,2002,2002_2002,0,0,Washoe,2,1
2002,FALSE,0,0,0,32031-2002,yanga,2002,2002_2002,0,0,Washoe,2,1
2002,FALSE,0,0,0,32031-2002,uncommitted,2002,2002_2002,0,0,Washoe,2,1
200000,FALSE,0,0,0,32031-2000,bennetm,200000,200000_200000,0,0,NA,NA,NA
200000,FALSE,0,0,0,32031-2000,bidenj,200000,200000_200000,0,0,NA,NA,NA
200000,FALSE,0,0,0,32031-2000,buttigiegp,200000,200000_200000,0,0,NA,NA,NA
200000,FALSE,0,0,0,32031-2000,delaneyj,200000,200000_200000,0,0,NA,NA,NA
200000,FALSE,0,0,0,32031-2000,gabbardt,200000,200000_200000,0,0,NA,NA,NA
200000,FALSE,0,0,0,32031-2000,klobuchara,200000,200000_200000,0,0,NA,NA,NA
200000,FALSE,0,0,0,32031-2000,patrickd,200000,200000_200000,0,0,NA,NA,NA
200000,FALSE,0,0,0,32031-2000,sandersb,200000,200000_200000,0,0,NA,NA,NA
200000,FALSE,0,0,0,32031-2000,steyert,200000,200000_200000,0,0,NA,NA,NA
200000,FALSE,0,0,0,32031-2000,warrene,200000,200000_200000,0,0,NA,NA,NA
200000,FALSE,0,0,0,32031-2000,yanga,200000,200000_200000,0,0,NA,NA,NA
200000,FALSE,0,0,0,32031-2000,uncommitted,200000,200000_200000,0,0,NA,NA,NA
20,FALSE,0,0,0,32005-20,bennetm,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,bennetm,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,bennetm,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,bennetm,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32005-20,bidenj,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,bidenj,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,bidenj,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,bidenj,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32005-20,buttigiegp,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,buttigiegp,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,buttigiegp,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,buttigiegp,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32005-20,delaneyj,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,delaneyj,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,delaneyj,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,delaneyj,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32005-20,gabbardt,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,gabbardt,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,gabbardt,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,gabbardt,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32005-20,klobuchara,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,klobuchara,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,klobuchara,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,klobuchara,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32005-20,patrickd,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,patrickd,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,patrickd,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,patrickd,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32005-20,sandersb,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,sandersb,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,sandersb,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,sandersb,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32005-20,steyert,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,steyert,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,steyert,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,steyert,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32005-20,warrene,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,warrene,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,warrene,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,warrene,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32005-20,yanga,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,yanga,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,yanga,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,yanga,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32005-20,uncommitted,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32005-20,uncommitted,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32005-20,uncommitted,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32005-20,uncommitted,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,bennetm,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,bennetm,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,bennetm,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,bennetm,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,bidenj,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,bidenj,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,bidenj,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,bidenj,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,buttigiegp,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,buttigiegp,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,buttigiegp,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,buttigiegp,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,delaneyj,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,delaneyj,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,delaneyj,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,delaneyj,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,gabbardt,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,gabbardt,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,gabbardt,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,gabbardt,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,klobuchara,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,klobuchara,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,klobuchara,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,klobuchara,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,patrickd,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,patrickd,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,patrickd,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,patrickd,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,sandersb,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,sandersb,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,sandersb,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,sandersb,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,steyert,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,steyert,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,steyert,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,steyert,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,warrene,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,warrene,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,warrene,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,warrene,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,yanga,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,yanga,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,yanga,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,yanga,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32007-20,uncommitted,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32007-20,uncommitted,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32007-20,uncommitted,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32007-20,uncommitted,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32019-20,bennetm,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32019-20,bennetm,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32019-20,bennetm,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32019-20,bennetm,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32019-20,bidenj,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32019-20,bidenj,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32019-20,bidenj,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32019-20,bidenj,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32019-20,buttigiegp,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32019-20,buttigiegp,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32019-20,buttigiegp,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32019-20,buttigiegp,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32019-20,delaneyj,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32019-20,delaneyj,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32019-20,delaneyj,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32019-20,delaneyj,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32019-20,gabbardt,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32019-20,gabbardt,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32019-20,gabbardt,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32019-20,gabbardt,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32019-20,klobuchara,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32019-20,klobuchara,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32019-20,klobuchara,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32019-20,klobuchara,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32019-20,patrickd,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32019-20,patrickd,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32019-20,patrickd,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32019-20,patrickd,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32019-20,sandersb,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32019-20,sandersb,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32019-20,sandersb,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32019-20,sandersb,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32019-20,steyert,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32019-20,steyert,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32019-20,steyert,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32019-20,steyert,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32019-20,warrene,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32019-20,warrene,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32019-20,warrene,20,20_20,0,0,Lyon,2,1
20,FALSE,0,0,0,32019-20,warrene,20,20_20,0,0,Nye,4,6
20,FALSE,0,0,0,32019-20,yanga,20,20_20,0,0,Douglas,2,7
20,FALSE,0,0,0,32019-20,yanga,20,20_20,0,0,Elko,2,6
20,FALSE,0,0,0,32019-20,yanga,20,20_20,0,0,Lyon,2,1
